time (us),GPS_fixType,GPS_numSat,GPS_coord[0],GPS_coord[1],GPS_altitude,GPS_speed (m/s),GPS_ground_course,GPS_hdop,GPS_eph,GPS_epv,GPS_velned[0],GPS_velned[1],GPS_velned[2],GPS_home_lat,GPS_home_lon
572953133,2,16,39.3011668,-0.6150588,359,8.22,76.3,109,62,84,194,798,-169,39.2992951,-0.6147698
573152446,2,16,39.30117,-0.6150403,359,8.21,78.1,109,62,84,168,803,-139,39.2992951,-0.6147698
573353202,2,17,39.3011722,-0.6150215,359,8.19,82.0,109,62,84,114,811,-134,39.2992951,-0.6147698
573573547,2,17,39.3011735,-0.6150025,359,8.25,85.4,116,62,84,65,823,-131,39.2992951,-0.6147698
573753262,2,17,39.3011735,-0.6149832,359,8.35,90.4,116,62,84,-6,835,-100,39.2992951,-0.6147698
573954283,2,16,39.3011724,-0.6149636,360,8.51,94.5,116,62,84,-67,849,-81,39.2992951,-0.6147698
574154528,2,15,39.30117,-0.6149443,360,8.52,98.9,116,62,84,-133,842,-45,39.2992951,-0.6147698
574354394,2,16,39.3011665,-0.6149248,360,8.68,103.5,116,62,84,-204,844,-33,39.2992951,-0.6147698
574575317,2,14,39.3011612,-0.6149054,360,8.9,109.2,117,62,84,-294,840,-30,39.2992951,-0.6147698
574754978,2,13,39.3011545,-0.614886,360,9.15,113.9,127,62,84,-371,837,-30,39.2992951,-0.6147698
574935453,2,13,39.3011467,-0.6148669,360,9.31,117.5,127,63,84,-431,825,-29,39.2992951,-0.6147698
575136506,2,15,39.3011377,-0.6148482,360,9.46,121.3,121,63,84,-493,808,-24,39.2992951,-0.6147698
575356537,2,16,39.301128,-0.6148303,360,9.45,125.1,121,62,84,-544,773,-47,39.2992951,-0.6147698
575576953,2,15,39.3011176,-0.614813,360,9.45,127.6,121,62,84,-577,749,-80,39.2992951,-0.6147698
575736955,2,16,39.3011068,-0.6147962,360,9.39,129.4,114,62,84,-597,725,-96,39.2992951,-0.6147698
575937304,2,15,39.3010963,-0.6147798,361,9.18,129.2,121,62,84,-581,711,-131,39.2992951,-0.6147698
576137647,2,16,39.3010859,-0.6147638,361,9.04,129.9,114,62,84,-580,692,-157,39.2992951,-0.6147698
576338239,2,17,39.3010759,-0.6147478,361,8.86,128.9,114,62,84,-557,689,-173,39.2992951,-0.6147698
576577996,2,17,39.3010667,-0.6147316,361,8.7,126.3,114,62,84,-516,700,-170,39.2992951,-0.6147698
576739252,2,17,39.3010579,-0.6147151,362,8.64,124.4,114,63,84,-488,712,-159,39.2992951,-0.6147698
576914916,2,17,39.3010579,-0.6147151,362,8.64,124.4,114,63,84,-488,712,-159,39.2992951,-0.6147698
576939672,2,17,39.3010498,-0.614698,362,8.63,121.9,109,63,84,-456,733,-135,39.2992951,-0.6147698
577140237,2,17,39.3010425,-0.6146803,362,8.66,118.1,109,63,84,-408,764,-118,39.2992951,-0.6147698
577339803,2,17,39.3010362,-0.6146619,362,8.7,114.1,107,63,84,-356,794,-111,39.2992951,-0.6147698
577580515,2,16,39.3010308,-0.6146426,363,8.8,110.0,109,63,84,-301,827,-93,39.2992951,-0.6147698
577739833,2,17,39.3010263,-0.6146227,363,8.93,106.2,107,63,84,-250,857,-91,39.2992951,-0.6147698
577940984,2,17,39.3010227,-0.6146023,363,8.99,103.1,107,63,84,-205,875,-80,39.2992951,-0.6147698
578140823,2,17,39.3010204,-0.6145809,363,9.28,98.7,107,63,84,-141,917,-44,39.2992951,-0.6147698
578340951,2,17,39.3010189,-0.6145592,363,9.44,94.9,107,63,84,-81,940,-58,39.2992951,-0.6147698
578562033,2,17,39.3010185,-0.614537,363,9.56,91.0,107,63,84,-18,956,-60,39.2992951,-0.6147698
578741698,2,17,39.301019,-0.6145143,363,9.75,87.9,107,63,84,34,974,-85,39.2992951,-0.6147698
578942202,2,17,39.3010205,-0.6144916,364,9.82,85.2,112,63,84,80,978,-111,39.2992951,-0.6147698
579142913,2,16,39.3010227,-0.6144692,364,9.73,83.0,112,63,84,118,965,-142,39.2992951,-0.6147698
579323153,2,17,39.3010255,-0.6144471,364,9.65,80.6,107,63,84,156,952,-186,39.2992951,-0.6147698
579563541,2,18,39.3010285,-0.6144252,365,9.54,80.1,107,63,84,164,940,-201,39.2992951,-0.6147698
579743399,2,17,39.3010316,-0.6144039,365,9.36,79.2,107,62,84,174,920,-217,39.2992951,-0.6147698
579923401,2,18,39.3010347,-0.6143829,365,9.18,79.2,107,62,84,171,901,-224,39.2992951,-0.6147698
580143967,2,17,39.3010375,-0.6143623,366,8.99,80.0,109,62,84,155,886,-225,39.2992951,-0.6147698
580323956,2,17,39.3010399,-0.614342,366,8.81,81.0,109,62,84,136,870,-223,39.2992951,-0.6147698
580564695,2,16,39.301042,-0.614322,367,8.67,82.3,109,62,84,114,859,-204,39.2992951,-0.6147698
580725144,2,16,39.3010433,-0.6143021,367,8.59,85.1,109,62,84,72,856,-181,39.2992951,-0.6147698
580925775,2,16,39.3010441,-0.6142822,367,8.55,86.6,109,62,84,49,854,-167,39.2992951,-0.6147698
581073838,2,16,39.3010441,-0.6142822,367,8.55,86.6,109,62,84,49,854,-167,39.2992951,-0.6147698
581126411,2,17,39.3010441,-0.6142624,368,8.54,89.8,110,62,84,1,854,-140,39.2992951,-0.6147698
581326274,2,17,39.301043,-0.6142427,368,8.48,93.6,109,63,84,-54,846,-121,39.2992951,-0.6147698
581567222,2,16,39.3010405,-0.6142233,368,8.51,98.8,113,63,84,-130,841,-100,39.2992951,-0.6147698
581727625,2,15,39.3010372,-0.6142041,368,8.46,102.0,119,64,84,-176,827,-80,39.2992951,-0.6147698
581927704,2,16,39.3010333,-0.6141845,368,8.7,104.4,119,64,84,-216,842,-70,39.2992951,-0.6147698
582127686,2,16,39.3010282,-0.6141656,368,8.64,108.6,109,64,84,-276,818,-40,39.2992951,-0.6147698
582328220,2,18,39.3010218,-0.6141468,368,8.83,113.5,116,64,84,-352,810,-25,39.2992951,-0.6147698
582568219,2,17,39.3010148,-0.6141282,368,8.89,115.8,109,64,84,-387,800,-35,39.2992951,-0.6147698
582728432,2,18,39.3010068,-0.6141099,368,9.03,118.7,106,64,84,-434,792,-33,39.2992951,-0.6147698
582929231,2,17,39.3009985,-0.6140917,368,9.05,120.2,113,64,84,-456,782,-42,39.2992951,-0.6147698
583129676,2,18,39.3009898,-0.6140736,369,9.18,121.2,106,64,84,-476,785,-51,39.2992951,-0.6147698
583331016,2,18,39.3009809,-0.6140555,369,9.22,121.7,106,64,84,-485,784,-64,39.2992951,-0.6147698
583550101,2,18,39.300972,-0.6140374,369,9.22,122.1,107,64,84,-490,781,-67,39.2992951,-0.6147698
583730660,2,17,39.3009636,-0.6140192,369,9.15,120.5,111,65,84,-464,788,-85,39.2992951,-0.6147698
583930458,2,16,39.3009555,-0.6140005,369,9.23,118.9,111,65,84,-446,808,-103,39.2992951,-0.6147698
584131236,2,17,39.300948,-0.6139814,369,9.21,116.8,109,65,84,-415,822,-104,39.2992951,-0.6147698
584331034,2,19,39.3009411,-0.6139621,370,9.19,115.0,109,65,84,-389,833,-122,39.2992951,-0.6147698
584551671,2,17,39.3009348,-0.6139422,370,9.24,111.9,111,65,84,-345,857,-105,39.2992951,-0.6147698
584712004,2,17,39.3009292,-0.613922,370,9.27,109.5,107,65,84,-310,874,-101,39.2992951,-0.6147698
584912420,2,18,39.3009246,-0.6139012,370,9.32,105.7,107,65,84,-253,897,-110,39.2992951,-0.6147698
585112092,2,19,39.3009207,-0.61388,370,9.44,103.1,107,65,84,-214,919,-112,39.2992951,-0.6147698
585228477,2,19,39.3009207,-0.61388,370,9.44,103.1,107,65,84,-214,919,-112,39.2992951,-0.6147698
585312443,2,18,39.3009176,-0.6138583,371,9.54,100.1,107,65,84,-167,939,-110,39.2992951,-0.6147698
585552862,2,19,39.3009155,-0.6138363,371,9.54,97.1,107,65,84,-118,947,-111,39.2992951,-0.6147698
585713128,2,18,39.3009141,-0.6138142,371,9.6,94.6,107,65,84,-78,957,-119,39.2992951,-0.6147698
585913394,2,18,39.3009133,-0.6137919,371,9.66,92.5,107,65,84,-43,965,-118,39.2992951,-0.6147698
586113698,2,19,39.3009131,-0.6137694,372,9.72,90.1,109,65,84,-3,972,-111,39.2992951,-0.6147698
586314334,2,18,39.3009139,-0.6137471,372,9.66,87.1,107,65,84,47,965,-124,39.2992951,-0.6147698
586554483,2,16,39.3009154,-0.6137249,372,9.61,84.9,109,64,84,85,958,-141,39.2992951,-0.6147698
586714835,2,17,39.3009174,-0.6137029,372,9.61,83.0,107,64,84,116,954,-155,39.2992951,-0.6147698
586915129,2,17,39.3009199,-0.6136812,373,9.46,81.5,107,64,84,138,935,-161,39.2992951,-0.6147698
587115770,2,18,39.3009226,-0.6136597,373,9.44,80.6,107,64,83,152,931,-171,39.2992951,-0.6147698
587315841,2,17,39.3009252,-0.6136382,373,9.4,80.8,107,64,83,150,928,-168,39.2992951,-0.6147698
587536008,2,17,39.3009279,-0.6136169,374,9.3,80.8,107,64,83,148,918,-159,39.2992951,-0.6147698
587715838,2,18,39.3009302,-0.6135957,374,9.25,82.1,102,64,83,126,916,-146,39.2992951,-0.6147698
587916215,2,18,39.3009322,-0.6135744,374,9.22,83.2,102,64,83,107,916,-132,39.2992951,-0.6147698
588117010,2,19,39.3009336,-0.6135532,374,9.17,85.5,100,64,83,70,914,-124,39.2992951,-0.6147698
588317809,2,18,39.3009341,-0.6135319,375,9.15,88.6,102,64,83,21,915,-105,39.2992951,-0.6147698
588537170,2,17,39.3009337,-0.6135108,375,9.08,91.8,106,64,83,-29,908,-93,39.2992951,-0.6147698
588717599,2,16,39.3009325,-0.6134898,375,9.08,94.3,108,64,83,-69,906,-65,39.2992951,-0.6147698
588918509,2,17,39.3009304,-0.6134689,375,9.06,97.5,106,64,83,-118,898,-58,39.2992951,-0.6147698
589098883,2,17,39.3009268,-0.6134483,375,9.11,102.8,109,64,83,-203,888,-59,39.2992951,-0.6147698
589298453,2,16,39.3009228,-0.6134277,375,9.14,104.1,109,64,83,-223,886,-53,39.2992951,-0.6147698
589386842,2,16,39.3009228,-0.6134277,375,9.14,104.1,109,64,83,-223,886,-53,39.2992951,-0.6147698
589538977,2,17,39.3009172,-0.6134077,375,9.16,110.0,109,64,83,-313,860,-49,39.2992951,-0.6147698
589699384,2,17,39.3009107,-0.6133882,375,9.14,113.2,106,64,83,-361,840,-57,39.2992951,-0.6147698
589899020,2,18,39.3009031,-0.6133694,375,9.13,117.2,105,64,83,-417,811,-65,39.2992951,-0.6147698
590099614,2,19,39.3008949,-0.6133509,375,9.19,119.3,100,64,83,-451,801,-59,39.2992951,-0.6147698
590300489,2,19,39.3008864,-0.6133331,376,9.03,121.3,100,64,83,-469,771,-82,39.2992951,-0.6147698
590541194,2,19,39.3008775,-0.6133156,376,8.99,122.9,100,63,83,-489,754,-100,39.2992951,-0.6147698
590700981,2,19,39.3008684,-0.6132986,376,8.92,124.3,105,63,83,-503,736,-128,39.2992951,-0.6147698
590901565,2,19,39.3008592,-0.613282,376,8.82,125.3,105,63,83,-510,719,-132,39.2992951,-0.6147698
591100950,2,18,39.3008499,-0.6132654,377,8.74,125.6,111,63,82,-509,710,-145,39.2992951,-0.6147698
591301352,2,19,39.3008407,-0.6132491,377,8.7,125.8,111,63,82,-510,705,-149,39.2992951,-0.6147698
591542144,2,18,39.3008316,-0.6132326,377,8.67,125.5,113,63,82,-503,705,-135,39.2992951,-0.6147698
591702996,2,18,39.3008228,-0.613216,377,8.68,124.2,106,63,82,-488,717,-125,39.2992951,-0.6147698
591903078,2,18,39.3008142,-0.6131989,378,8.8,123.2,101,63,82,-482,736,-117,39.2992951,-0.6147698
592103311,2,19,39.3008062,-0.6131814,378,8.77,120.6,105,63,82,-447,754,-98,39.2992951,-0.6147698
592303895,2,18,39.3007989,-0.6131632,378,8.86,117.5,105,63,82,-409,786,-72,39.2992951,-0.6147698
592524076,2,19,39.300792,-0.6131444,378,8.98,115.1,105,63,82,-382,812,-61,39.2992951,-0.6147698
592704344,2,16,39.3007858,-0.6131246,378,9.17,112.0,109,63,82,-344,850,-52,39.2992951,-0.6147698
592904129,2,17,39.3007804,-0.6131041,378,9.31,108.6,104,63,83,-297,882,-38,39.2992951,-0.6147698
593104647,2,17,39.3007758,-0.6130827,378,9.58,105.2,104,63,83,-251,924,-41,39.2992951,-0.6147698
593285962,2,17,39.3007724,-0.6130605,378,9.73,100.7,104,63,83,-182,955,-34,39.2992951,-0.6147698
593525468,2,15,39.3007701,-0.6130374,378,10.09,97.0,111,64,83,-123,1002,-38,39.2992951,-0.6147698
593545591,2,15,39.3007701,-0.6130374,378,10.09,97.0,111,64,83,-123,1002,-38,39.2992951,-0.6147698
593685543,2,15,39.300769,-0.6130137,378,10.23,93.3,111,64,84,-59,1021,-31,39.2992951,-0.6147698
593887355,2,17,39.3007691,-0.6129895,378,10.39,90.1,109,63,83,-2,1039,-29,39.2992951,-0.6147698
594087052,2,17,39.30077,-0.6129651,378,10.52,87.1,109,63,83,51,1051,-44,39.2992951,-0.6147698
594287563,2,16,39.3007716,-0.6129405,378,10.64,85.1,109,63,83,90,1060,-81,39.2992951,-0.6147698
594508331,2,17,39.3007739,-0.6129164,379,10.51,82.4,107,63,83,138,1041,-152,39.2992951,-0.6147698
594687802,2,17,39.3007769,-0.6128927,379,10.38,80.5,109,63,83,169,1024,-184,39.2992951,-0.6147698
594888582,2,17,39.3007799,-0.6128695,380,10.15,80.0,107,63,83,175,1000,-220,39.2992951,-0.6147698
595089143,2,16,39.3007831,-0.6128469,380,9.9,79.6,109,63,83,177,974,-248,39.2992951,-0.6147698
595289211,2,16,39.3007861,-0.612825,380,9.61,80.3,109,63,83,161,947,-253,39.2992951,-0.6147698
595511219,2,17,39.3007888,-0.6128036,381,9.38,80.9,109,63,83,147,926,-261,39.2992951,-0.6147698
595690415,2,17,39.3007912,-0.6127827,381,9.11,82.0,109,63,83,125,902,-250,39.2992951,-0.6147698
595890499,2,18,39.3007928,-0.6127622,382,8.9,84.2,107,63,82,89,886,-232,39.2992951,-0.6147698
596090722,2,18,39.3007936,-0.6127419,382,8.78,87.1,107,63,82,43,877,-221,39.2992951,-0.6147698
596291798,2,18,39.3007936,-0.6127217,383,8.74,89.9,107,63,82,0,874,-188,39.2992951,-0.6147698
596512042,2,17,39.3007927,-0.6127017,383,8.67,93.2,107,63,82,-49,866,-157,39.2992951,-0.6147698
596691675,2,17,39.300791,-0.6126818,383,8.7,95.7,107,63,82,-87,865,-116,39.2992951,-0.6147698
596892541,2,18,39.3007883,-0.6126621,383,8.72,99.6,107,63,82,-146,860,-72,39.2992951,-0.6147698
597093123,2,18,39.3007847,-0.6126424,383,8.75,102.8,107,63,82,-194,853,-44,39.2992951,-0.6147698
597293130,2,18,39.3007803,-0.6126226,383,8.87,105.7,107,63,82,-240,854,-25,39.2992951,-0.6147698
597513289,2,19,39.3007748,-0.6126029,383,9.04,109.5,105,63,82,-302,852,-3,39.2992951,-0.6147698
597694176,2,19,39.3007684,-0.6125832,383,9.21,112.4,106,63,82,-352,851,-5,39.2992951,-0.6147698
597702294,2,19,39.3007684,-0.6125832,383,9.21,112.4,106,63,82,-352,851,-5,39.2992951,-0.6147698
597874352,2,19,39.3007614,-0.6125636,383,9.34,114.7,106,63,82,-390,848,-1,39.2992951,-0.6147698
598094134,2,19,39.3007536,-0.612544,383,9.51,116.8,106,63,82,-428,848,6,39.2992951,-0.6147698
598274726,2,18,39.3007454,-0.6125246,383,9.54,118.3,106,63,82,-453,839,-14,39.2992951,-0.6147698
598514571,2,18,39.3007368,-0.6125054,383,9.54,119.2,106,63,82,-466,832,-32,39.2992951,-0.6147698
598675389,2,19,39.3007282,-0.6124862,383,9.59,119.7,106,63,82,-476,832,-57,39.2992951,-0.6147698
598875346,2,19,39.3007196,-0.6124669,383,9.58,119.4,105,63,82,-471,834,-80,39.2992951,-0.6147698
599075334,2,19,39.3007114,-0.6124477,384,9.49,118.6,105,63,82,-455,832,-98,39.2992951,-0.6147698
599276179,2,18,39.3007033,-0.6124284,384,9.45,118.2,106,63,82,-446,833,-111,39.2992951,-0.6147698
599516287,2,17,39.3006961,-0.6124088,384,9.39,115.3,106,63,82,-402,849,-123,39.2992951,-0.6147698
599676586,2,18,39.3006893,-0.6123891,384,9.29,113.8,103,63,82,-375,849,-113,39.2992951,-0.6147698
599876864,2,18,39.3006833,-0.6123692,384,9.21,111.2,102,63,82,-333,858,-118,39.2992951,-0.6147698
600077744,2,18,39.3006779,-0.6123489,385,9.25,109.1,107,63,82,-303,874,-108,39.2992951,-0.6147698
600277393,2,18,39.3006732,-0.6123281,385,9.3,106.0,107,63,82,-256,894,-98,39.2992951,-0.6147698
600518104,2,17,39.3006694,-0.6123071,385,9.32,103.0,107,63,82,-210,908,-82,39.2992951,-0.6147698
600677648,2,17,39.3006663,-0.6122854,385,9.49,100.6,112,63,82,-175,932,-73,39.2992951,-0.6147698
600878526,2,18,39.3006641,-0.6122635,385,9.5,97.1,107,63,82,-119,942,-70,39.2992951,-0.6147698
601078398,2,18,39.3006628,-0.6122408,385,9.79,94.8,102,63,82,-82,976,-35,39.2992951,-0.6147698
601279040,2,18,39.300662,-0.612218,385,9.86,92.3,102,63,82,-40,985,-27,39.2992951,-0.6147698
601520301,2,18,39.3006619,-0.6121949,385,9.96,90.2,102,62,82,-4,996,-29,39.2992951,-0.6147698
601679549,2,17,39.3006626,-0.6121714,385,10.12,87.9,107,62,82,35,1011,-36,39.2992951,-0.6147698
601854800,2,17,39.3006626,-0.6121714,385,10.12,87.9,107,62,82,35,1011,-36,39.2992951,-0.6147698
601880996,2,17,39.3006638,-0.6121478,385,10.21,86.2,107,62,82,66,1018,-56,39.2992951,-0.6147698
602080916,2,17,39.3006653,-0.6121242,386,10.25,84.9,107,62,82,89,1021,-99,39.2992951,-0.6147698
602281421,2,18,39.3006674,-0.6121009,386,10.15,83.3,107,62,81,117,1008,-125,39.2992951,-0.6147698
602501209,2,16,39.3006693,-0.6120773,386,10.22,83.8,112,62,81,108,1016,-143,39.2992951,-0.6147698
602681892,2,18,39.3006711,-0.6120541,386,10.06,84.2,107,62,81,101,1001,-170,39.2992951,-0.6147698
602862293,2,18,39.3006728,-0.6120313,387,9.89,84.8,107,62,81,89,985,-181,39.2992951,-0.6147698
603063634,2,18,39.3006736,-0.6120089,387,9.69,87.4,107,62,81,43,968,-188,39.2992951,-0.6147698
603263999,2,17,39.3006738,-0.6119871,387,9.41,89.3,107,62,81,10,941,-186,39.2992951,-0.6147698
603483774,2,18,39.3006735,-0.6119659,388,9.18,91.3,107,62,81,-21,917,-188,39.2992951,-0.6147698
603664859,2,17,39.3006724,-0.6119453,388,8.93,93.9,107,62,81,-60,891,-169,39.2992951,-0.6147698
603864462,2,18,39.3006707,-0.6119252,388,8.76,96.4,102,62,81,-98,871,-138,39.2992951,-0.6147698
604065082,2,18,39.3006682,-0.6119054,388,8.65,99.1,107,62,81,-137,854,-132,39.2992951,-0.6147698
604264717,2,18,39.3006652,-0.6118861,389,8.51,101.3,102,62,81,-167,834,-103,39.2992951,-0.6147698
604506242,2,18,39.3006613,-0.6118672,389,8.46,103.7,104,62,81,-201,822,-87,39.2992951,-0.6147698
604666821,2,18,39.3006569,-0.6118485,389,8.42,106.3,104,62,81,-237,808,-67,39.2992951,-0.6147698
604867215,2,18,39.3006521,-0.6118299,389,8.46,107.8,104,62,81,-259,805,-51,39.2992951,-0.6147698
605068515,2,17,39.3006467,-0.6118113,389,8.54,109.6,110,62,82,-287,804,-23,39.2992951,-0.6147698
605268542,2,18,39.300641,-0.6117929,389,8.55,110.9,110,62,82,-305,799,-15,39.2992951,-0.6147698
605489364,2,18,39.3006347,-0.6117744,389,8.7,112.7,110,62,82,-336,803,-15,39.2992951,-0.6147698
605669490,2,18,39.3006282,-0.6117559,389,8.74,113.4,104,61,82,-348,802,-10,39.2992951,-0.6147698
605870358,2,18,39.3006214,-0.6117372,389,8.92,114.6,110,61,82,-372,810,-20,39.2992951,-0.6147698
606006204,2,18,39.3006214,-0.6117372,389,8.92,114.6,110,61,82,-372,810,-20,39.2992951,-0.6147698
606070293,2,18,39.3006144,-0.6117184,389,9.02,115.3,104,61,82,-386,815,-29,39.2992951,-0.6147698
606250655,2,18,39.3006071,-0.6116994,389,9.12,115.9,104,61,81,-398,820,-40,39.2992951,-0.6147698
606490635,2,18,39.3005993,-0.6116802,389,9.32,117.1,104,61,81,-425,829,-57,39.2992951,-0.6147698
606672098,2,18,39.300592,-0.6116609,389,9.27,115.9,104,61,81,-406,833,-76,39.2992951,-0.6147698
606851447,2,18,39.3005848,-0.6116415,390,9.26,115.2,104,61,81,-395,837,-112,39.2992951,-0.6147698
607052106,2,18,39.3005777,-0.6116219,390,9.33,115.0,104,61,81,-395,846,-135,39.2992951,-0.6147698
607251782,2,17,39.3005714,-0.6116022,390,9.21,112.4,107,62,81,-351,851,-156,39.2992951,-0.6147698
607492483,2,18,39.3005652,-0.6115825,391,9.17,112.1,104,62,81,-346,849,-174,39.2992951,-0.6147698
607652898,2,18,39.3005597,-0.6115627,391,9.08,110.6,104,62,81,-319,850,-179,39.2992951,-0.6147698
607852308,2,18,39.3005549,-0.6115425,391,9.16,107.2,104,62,81,-271,874,-160,39.2992951,-0.6147698
608052621,2,18,39.3005503,-0.6115218,391,9.27,106.1,104,62,81,-257,891,-157,39.2992951,-0.6147698
608253435,2,18,39.3005469,-0.6115007,392,9.32,101.6,104,62,81,-188,913,-131,39.2992951,-0.6147698
608473239,2,18,39.3005438,-0.6114793,392,9.39,100.4,104,62,81,-171,924,-106,39.2992951,-0.6147698
608654106,2,17,39.3005415,-0.6114572,392,9.64,97.8,106,62,82,-131,955,-88,39.2992951,-0.6147698
608854396,2,17,39.3005398,-0.6114346,392,9.8,95.6,106,62,82,-96,975,-52,39.2992951,-0.6147698
609054858,2,16,39.3005387,-0.6114112,392,10.02,93.8,109,62,81,-66,1000,-26,39.2992951,-0.6147698
609255457,2,17,39.3005382,-0.6113876,392,10.22,91.5,107,62,81,-28,1021,-22,39.2992951,-0.6147698
609475366,2,17,39.300538,-0.6113635,392,10.41,90.7,107,62,81,-12,1041,-36,39.2992951,-0.6147698
609655795,2,17,39.3005382,-0.6113392,392,10.49,89.2,107,62,81,13,1049,-51,39.2992951,-0.6147698
609856614,2,18,39.3005386,-0.6113149,393,10.48,88.7,107,62,81,23,1048,-86,39.2992951,-0.6147698
610057111,2,18,39.3005392,-0.6112907,393,10.46,88.1,107,62,81,33,1045,-120,39.2992951,-0.6147698
610161805,2,18,39.3005392,-0.6112907,393,10.46,88.1,107,62,81,33,1045,-120,39.2992951,-0.6147698
610257379,2,18,39.3005397,-0.6112667,393,10.34,88.3,107,62,81,30,1033,-165,39.2992951,-0.6147698
610477528,2,18,39.3005398,-0.6112433,394,10.08,89.5,107,61,81,7,1008,-193,39.2992951,-0.6147698
610637611,2,18,39.3005398,-0.6112203,394,9.9,90.2,107,61,81,-4,990,-209,39.2992951,-0.6147698
610837881,2,18,39.3005391,-0.611198,394,9.64,92.2,112,61,81,-37,964,-222,39.2992951,-0.6147698
611038335,2,16,39.3005379,-0.6111761,395,9.43,94.0,112,61,81,-66,940,-214,39.2992951,-0.6147698
611238757,2,16,39.3005363,-0.6111547,395,9.31,95.8,112,61,81,-94,926,-184,39.2992951,-0.6147698
611478864,2,16,39.3005341,-0.6111335,395,9.21,97.8,112,61,81,-126,913,-134,39.2992951,-0.6147698
611639279,2,17,39.3005311,-0.6111129,396,9.09,100.6,107,61,81,-167,893,-104,39.2992951,-0.6147698
611839904,2,16,39.3005273,-0.6110922,396,9.14,103.1,112,61,81,-207,890,-68,39.2992951,-0.6147698
612040189,2,18,39.3005227,-0.611072,396,9.07,105.7,104,61,81,-245,873,-43,39.2992951,-0.6147698
612240345,2,18,39.3005169,-0.6110518,396,9.34,109.7,104,61,81,-315,879,-36,39.2992951,-0.6147698
612480777,2,18,39.3005104,-0.6110316,396,9.39,111.8,104,61,81,-349,872,-13,39.2992951,-0.6147698
612641100,2,18,39.3005034,-0.6110113,396,9.54,113.4,104,61,80,-380,875,-28,39.2992951,-0.6147698
612842201,2,18,39.3004959,-0.6109912,396,9.61,114.8,104,61,80,-404,872,-50,39.2992951,-0.6147698
613041624,2,18,39.3004881,-0.6109711,396,9.73,115.6,104,61,80,-421,876,-87,39.2992951,-0.6147698
613242179,2,18,39.3004803,-0.6109509,396,9.69,116.0,104,61,80,-424,871,-99,39.2992951,-0.6147698
613462770,2,18,39.3004726,-0.6109305,397,9.76,115.7,107,61,80,-424,879,-116,39.2992951,-0.6147698
613642176,2,17,39.3004653,-0.6109101,397,9.69,114.3,107,61,80,-400,883,-129,39.2992951,-0.6147698
613842866,2,17,39.3004582,-0.6108896,397,9.66,113.7,107,61,80,-389,884,-138,39.2992951,-0.6147698
614043119,2,17,39.3004514,-0.6108688,398,9.72,112.6,107,61,80,-374,897,-131,39.2992951,-0.6147698
614243167,2,17,39.3004453,-0.6108482,398,9.53,110.8,108,61,81,-338,891,-109,39.2992951,-0.6147698
614317347,2,17,39.3004453,-0.6108482,398,9.53,110.8,108,61,81,-338,891,-109,39.2992951,-0.6147698
614464743,2,18,39.3004395,-0.6108268,398,9.72,109.4,106,61,81,-324,917,-90,39.2992951,-0.6147698
614643159,2,18,39.3004342,-0.6108052,398,9.73,107.5,106,61,81,-293,928,-81,39.2992951,-0.6147698
614844060,2,18,39.3004292,-0.6107834,398,9.77,106.3,104,61,81,-274,937,-60,39.2992951,-0.6147698
615043630,2,18,39.3004251,-0.6107611,398,9.82,103.4,104,61,81,-229,955,-36,39.2992951,-0.6147698
615244615,2,18,39.3004214,-0.6107386,398,9.93,101.7,104,61,81,-202,972,-21,39.2992951,-0.6147698
615464518,2,17,39.3004185,-0.6107156,398,10.04,99.4,107,61,81,-164,990,-22,39.2992951,-0.6147698
615644645,2,18,39.3004161,-0.6106925,398,10.06,97.7,107,61,81,-136,996,-13,39.2992951,-0.6147698
615845007,2,17,39.3004143,-0.6106692,398,10.11,95.6,107,61,81,-99,1006,-11,39.2992951,-0.6147698
616025800,2,18,39.3004131,-0.6106457,398,10.15,93.7,107,61,81,-66,1013,-24,39.2992951,-0.6147698
